Tweets,isLiterary
"✨ New Year's Kiss

I'm preparing my best last year kiss and first of the next year bts_kooki23 😘💕
And you, who will you kiss at midnight?

➡️ https://t.co/Vh4ZwgTHYr https://t.co/qiRtoBbmoF",False
"It's not the tough situations that make your day bad, but it's you who react harshly on it.",False
@GinaTandarich Also as a mom to a little girl who is also my whole world. I hope that if my girl ever finds herself in a similar situation there is someone like you who is there to help her 💕💕💕,False
"@bettyboob454 Just find it interesting.
I guess unless I'm perfect, and prove I support all 'just' causes out there, I shouldn't be advocating or asking anyone else to advocate.
At least that's the message.
'Let ye among you who hath not sinned cast the first stone' and all that. 😔",False
@lizzywol It’s funny when people are like “pEoPle R SiLo’ed” or “You’re closing yourself off” because that boundary was the whole ass intent right there. A person who mistreats you (who isn’t forced to disclose their red flags) isn’t some hidden gem that you somehow think it is.,False
"Amos:5.18
 Woe to you who long for the day of the LORD! Why do you long for the day of the LORD? That day will be darkness, not light.
Amos:5.19
 It will be as though a man fled from a lion only to meet a bear, as though he entered his house and rested his hand on the wall only",False
"✨ New Year's Kiss

I'm preparing my best last year kiss and first of the next year Brygas3 😘💕
And you, who will you kiss at midnight?

➡️ https://t.co/IyZXN2GKfK https://t.co/yfeEA1pj3o",False
@katieporteroc So thankful for people like you who are brave and smart enough to go head-to-head with them. 🌟,False
"How beautiful my addiction to you
Only without these, everything is in your eyes
Your eyes are mine
Your hands are mine
I am by your side everywhere
You who laugh
My wish is summed up in the same instant
This is not my feeling of interest
Pure madness
#Jk_Heartwritter",False
@theNewNicola Welcome to sobriety! We do this one day at a time! You are a member if you say you are. Listen to others just like you who have solved the drink problem.,False
"One of the most amazing feelings in the world is having someone fall in love with you who you thought you never had a chance with.

#HappyBirthdayRahulVaidya",False
It’s you who I want,False
"✨ New Year's Kiss

I'm preparing my best last year kiss and first of the next year r_2vii 😘💕
And you, who will you kiss at midnight?

➡️ https://t.co/tl6IyDNoVI https://t.co/g7rD7M8WKD",False
"@TamamoNoGucci //Yeah those are the worst, together with people blocking you who you have literally never talked with before.

Absolutely understandable. But I think that makes the people who stick with you even more important!",False
"@Joylove_40 Allah ﷻ prohibited alcohol in the Qur'an: ""O you who believe, indeed, khamr (alcohol), gambling, [sacrificing on] stone altars [to other than God], and divining arrows are but defilement from the work of Satan; so avoid it that you may be successful."" Quran 5:90",False
"@GrahamRoberts4 @11BryanGil @osvaldooardiles He’s looked good to me so far but coming from you who actually knows what he’s talking about that’s high praise!
#coys",False
"✨ New Year's Kiss

I'm preparing my best last year kiss and first of the next year feeldalove168 😘💕
And you, who will you kiss at midnight?

➡️ https://t.co/6mjZOreKhj https://t.co/aLtq0GuIqg",False
@marygarden Should your hairdresser be taking a risk with you? Unvaccinated and without symptoms treating you who have those little viruses swimming through your hair follicles? Who is in danger?,False
@B52Malmet we will get to the other side when the fake media stops lying and people like you who keep praising Biden. If it wasn’t for Trump you wouldn’t have a vaccine. The man cannot even take a question what a disgrace to America,False
Why are you who you choose to be https://t.co/BN4qDJ1uT7,False
"White Supremacy at its worst. As usual white people being ignorant bullies, and missing her point which is “true”. You, who are dissing Joy Ann Reid are the racist and just plain mean. https://t.co/7oNOW0JNOe",False
"@MollyJongFast When someone SHOWS you who they are, believe them, never mind what they say. @SenSusanCollins is the textbook example.",False
Now let me know who are you who decided to trace my art?,False
"if your own people never support you, who do you expect will?",False
"✨ Stolen Kiss

dropwtf would kiss you around the corner... 😏
And you, who would do it?

➡️ https://t.co/x6QyUCvgvm https://t.co/LdHUxLqijV",False
"✨ Stolen Kiss

XofiaGK would kiss you around the corner... 😏
And you, who would do it?

➡️ https://t.co/4oDiAotzx8 https://t.co/vUm4bxuNJr",False
@cryptonomica no it's you who's cute!!,False
@David0HH7 @marygarden @Monocotyledon @mumbletwits With friends like you who needs enemies?,False
"@Jim_Jordan Jim, Jim, Jim are you crying fowl? Are those crocodile tears or “cry baby tears”? After all it’s you who shown Democrats how to deflect blame?  How’s ignoring sex abuse complaints going?  Must be their fault …",False
"✨ New Year's Kiss

I'm preparing my best last year kiss and first of the next year yourhomiefrog 😘💕
And you, who will you kiss at midnight?

➡️ https://t.co/nT2MTiWfKa https://t.co/poYHFMrGQe",False
"✨ New Year's Kiss

I'm preparing my best last year kiss and first of the next year nanvv_ 😘💕
And you, who will you kiss at midnight?

➡️ https://t.co/Iv6m1wktET https://t.co/cEYfiu8efP",False
"Someone like you, who was born into power, wouldn't know the joy of finally obtaining it.",False
@Mr_GBM And I will wear that badge proudly! Must I remind you who started getting back into Bloodborne hmmm https://t.co/WzkjUiAqX9,False
"I don’t know what your destiny will be, but one thing I know: The only ones among you who will be truly happy are those who have sought and found how to serve.
#HappyBirthdayRahulVaidya",False
"✨ New Year's Kiss

I'm preparing my best last year kiss and first of the next year BrentonLipford 😘💕
And you, who will you kiss at midnight?

➡️ https://t.co/VIIoXBkit9 https://t.co/THJQiOxU7L",False
@SodyHalliday An assertive man will not back down for clowns like you who can differentiate assumptions. Epitome ASSERTIVE. As you were🙅🏼‍♂️,False
"✨ New Year's Kiss

I'm preparing my best last year kiss and first of the next year ruggebb 😘💕
And you, who will you kiss at midnight?

➡️ https://t.co/mZEkNx1Tjd https://t.co/R813VbB3LK",False
@newkindalazy A lot of people for a lot of different reasons. My mom because I hope to be an incredible mom like her one day. My best friend because she’s living her best life and inspires me to strive to live mine too. And people like you who inspire me to do what I love and be happy 😊,False
It be the closest people to you who do you dirty..,False
"✨ New Year's Kiss

I'm preparing my best last year kiss and first of the next year BloomingShield 😘💕
And you, who will you kiss at midnight?

➡️ https://t.co/60L8hfpjFm https://t.co/zFBqkcUc65",False
@sonaaja22 @sense_royal @GlblCtznUK @BBCOne And they apologize cause i appeal and they realize i wasnt bullying you🤷🏾‍♀️ unlike you who is bullying and harassing Meghan 🤷🏾‍♀️,False
@VABVOX When someone shows you who they are......,False
"✨ New Year's Kiss

I'm preparing my best last year kiss and first of the next year GreeneyedCatG 😘💕
And you, who will you kiss at midnight?

➡️ https://t.co/Lh8CklTdK1 https://t.co/oZV2CSsnkV",False
"With this whole vaccine thing ,
You are finding out about people you know ,but more importantly you're finding out about the real you ! 
Are you who you thought you were ?
#antivaxxers #sunshine",False
"""Be strong, and let your heart take courage, 
all you who wait for The LORD!"" - Psalm 31:24",False
"✨ Stolen Kiss

dukesevastos would kiss you around the corner... 😏
And you, who would do it?

➡️ https://t.co/LRyODgesa4 https://t.co/qrWJyRcRvb",False
"@birlios Ok but this is literally me @ you, who is incredibly accomplished 🤔 so we’ve come full circle",False
@Freedom21122112 @citizen_working @samanthamarika1 NO people like you who are blind and can't see how evil the left is are bizarre. YEAH politicians care about people.  Sure they do. Wake up already,False
"@begottensun Nothing is for free cde
Zim prices are ridiculous for a reason
In the initial prices its you who is also paying for transport 
People are not stupid out there",False
"I forgot how cozy it is to talk to someone who truly understands who you are, loves you and does not judge you. Who accepts you and reminds you that it's okay to not be okay. It's a warmth I'm always thankful for.

This song reminds me of you: https://t.co/GUd4ZrqnlD",False
"✨ Stolen Kiss

amagicmantv would kiss you around the corner... 😏
And you, who would do it?

➡️ https://t.co/bsCsbr54uM https://t.co/NPc07n83kL",False
"@JusTierra i done told you who to go to for the information about it all. get it straight from the horses mouth, gahdamn.",False
"As opposed to you who is just a fool, lacking any virtue. https://t.co/F5JMBPlUqI",False
@klendool @ZimenaJ @Jubes11 @nzpolice I asked for an alternative right at the beginning of this comment thread. It is YOU who is taking a binary approach to this by stating the police should just stop doing something that they do for health and safety reasons. If you have another option than this put it forward.,False
"THANK YOU @Kurz_Gesagt for this amazing video!

https://t.co/xutFdRpuXW

Check it out! It is about YOU! Yes, YOU who is reading this line right now!

🌏💚",False
Yeah. The racist moron said the CBP doing their jobs is like slavery. So you who 'love' that idiot can all GFY. https://t.co/jZwMAfxbie,False
"@AndyJC75 @johnredwood ""bad losers""?
Last time I checked (today, while grocery shopping) I didn't notice any food shortages in my EU.
How can people like you, who lied to the people of your own country, even sleep at night?",False
"@RifatJawaid Wake up and Smell the coffee.. Just check the SANGHI TWEETER from past two years.. He was popular even then in India, its you who NEVER NOTICED it BEFORE..",False
"Actually, we’re fed up with Apocalyptically Selfish Sociopaths like you who think you have the right to kill yourself and take our children and us with you.

Stronger #VaccineMandate now!!! https://t.co/UhBg2XGYhB",False
"✨ New Year's Kiss

I'm preparing my best last year kiss and first of the next year iFLHST91 😘💕
And you, who will you kiss at midnight?

➡️ https://t.co/kMe7DGee4v https://t.co/vL26EckMrA",False
@dittle_ i cant even eat it and i agree with you who the fuck puts the milk first,False
"@pmk1967 @GeorgeFoulkes @LesleyRiddoch @NicolaSturgeon @ScotGovFM @HumzaYousaf No.
Didn't I only initially talk about ""popular vote"" percentages.
Wasn't it you who raised ""majorities"".
I am STILL waiting your explanation for 37% of popular vote being ok for Cameron to hold EURef, but 47% of pop vote AND MAJORITY pro-indy ScotGovt is not enough for Indyref2?",False
@makaumutua @PaulKagame @BushFdn @HillaryClinton @POTUS @DonCheadle @AUC_MoussaFaki @AUC_DPA I read the sad news earlier while my heart bled. But who contribute to such messes in Africa. It's educated but hypocritical people like you who are solely responsible. Only the other day UhuRaila tried to bring back dictatorship to Kenya with the blessing of the people like you.,False
I salute you who said no! Brave people!,False
"@SenatorCollins is a total fraud.  I can’t believe the people of Maine fall for her shit every six years.  “When someone shows you who they are, believe them the first time”. https://t.co/5ko11KE1pK",False
"@EvanLSolomon watch Dr. Robert Malone inventor of mRNA on Jimmy Dore YouTube channel and quit being a propagandist. You have not researched mRNA vaccines, Dr. Malone has spent his life developing vaccines.  He tells you who should take these experimental drugs and who shouldn’t.",False
Some drivers do it for safety and if it’s really you who’s requesting. https://t.co/zOxZ3PxTi0,False
"After being injured in a hit and run accident, it can be intimidating to deal with the situation all on your own. If you don't know who hit you, who will cover your damages? Learn more in this article https://t.co/Dy4jamx4pu https://t.co/3Q2x00tzxQ",False
@bonr4evr You who pulling up already 😎,False
"✨ New Year's Kiss

I'm preparing my best last year kiss and first of the next year saknow_ 😘💕
And you, who will you kiss at midnight?

➡️ https://t.co/ntCV8EarMT https://t.co/gf4q9ocxnC",False
@SouthseaJane @SMSocialMedia20 @foxyRachelle @Madz_Grant Perhaps it’s you who are misinformed,False
@JackDeeth So it’s you who runs @RAF_Luton?,False
"✨ Stolen Kiss

iluvlf would kiss you around the corner... 😏
And you, who would do it?

➡️ https://t.co/iAJKN11lB2 https://t.co/eawk70Cbqt",False
"✨ New Year's Kiss

I'm preparing my best last year kiss and first of the next year nanvv_ 😘💕
And you, who will you kiss at midnight?

➡️ https://t.co/rDuBUrMVkU https://t.co/rO8WYRAr2y",False
"@jarrodjcain @Joseph_Joe_M @RonFilipkowski No, actually it is not. There's a little thing called fact checking that has disproven your statement, which you got from any one of the normal bullshit rhetoric sites. 

I don't distrust them, I distrust you and people like you who post false information. 

Blocked.",False
@kaworuquote Please take care of yourself. And there are people who love you who can help you through hard times,False
"@megynkelly At least she is a genuine journalist, not like you who would crawl back to FOXNews.",False
"@JoeyPenner96 @EARTH_616_2013 Um...no?Just to show what a shitty person Wolverine is?(Ultimate Wolverine mind you,who had left Scott fall off a cliff and then told everybody that he had died so he could hook up with Jean.",False
@imageofnadeko Evil you who dont love Nadeko,False
@alanshaw66 @PeterAr98015846 @___Q__ @MarkHowsham @1885_est Some of the afc hierarchy actually think more of afc than FC now and will do anything to try and scupper a BFC return.If you think thats correct then it is you who has the warped mind.,False
"✨ New Year's Kiss

I'm preparing my best last year kiss and first of the next year _mjkth 😘💕
And you, who will you kiss at midnight?

➡️ https://t.co/8fJ00RLQvm https://t.co/kUUBfwBOH5",False
"When someone shows you who they are,  believe them https://t.co/anYffoxY1s",False
@naomiosaka @kinloskin @hilevel I love you and do what you want because you are the boss and owner of you. Love you so much and even though I love your game it's always you who have the power to do what you want,False
"@armylieber10 @ifyou_thing @happytaete @dieinjinsarms Plz he never said that he inspired by JB 😂
Plz I don't hate jb. 
It's you who just keep pushing your favorisum on tae. 
He clearly said that he just likes some of jb songs that it... 

Where's  the clip he said jb is his inspiration???",False
"I still hate you, you who left me
My cold heart is still...
#MissingYou",False
"@GirlRhode @GregAbbott_TX Abbott choose to fail to protect his citizens knowing they would die, so yes he is responsible. As my family of doctors &amp; nurses have been caring for the sick &amp; dying (and family doing it in Texas)-don’t need people like you who tweet false information about vaccination &amp; COVID",False
@NEWHeadteacher2 Great leaders feel like this regularly-it’s good to have people around you who can help pick you up and remind you of all the fantastic things that you will be doing -every day 😊,False
Arise you who refuse to be slaves.,False
@francois_spies @andvdm @MaxduPreez Being here longer than me does not make you African. Maybe its you who must try harder to think before you speak. You are non African and Lastly am Still asking you that WHY are you still here in Africa if thats how you see us?,False
@JoeBiden If it’s you who sell the weapons,False
"@SenatorSinema Would be a great day for the filibuster to fall, Senator. With Democrats like you who needs Republicans?",False
"The fact is: there is a new person full of feeling for you who is coming to meet you; the other one will try at all costs to hinder you, physically or psychologically. Be wary!

You feel helpless and angry at the moment. Take your time to decide what to do.

Signs: Water / Air",False
"@Livheartt Awww Liv!! Now it’s you who’re making me cry 🥺🥺 babeeeee I still remember the first things I read from you and something told me I would want to stay by your side. I’m glad I did 🥺💜 
Thank you bb 💜",False
"@anthonymichaelp @CryptoSavy1 Because of the retail like you who bought at 64k, it'll never reach those levels again. The whales want you guys to bleed until the last drop then maybe it might pump to 100k. In the meantime, we'll be here enjoying the show...",False
@Westshroud i shalt not for it is you who wisheth for thine demise,False
"✨ New Year's Kiss

I'm preparing my best last year kiss and first of the next year yovamorillo07 😘💕
And you, who will you kiss at midnight?

➡️ https://t.co/3SSUv43Hqf https://t.co/8ZUxQjmCM1",False
"@celestebarber_ @ScottMorrisonMP Rubbish, its' s people  like you who make things worse with your tweets and nonsense.   People are not waiting months for vaccination, my 12 year old got it a a week after it was made available for that age group. PM is in US for a reason not a holiday.",False
@1001cranes like I wouldn't be surprised if you see signs go up telling you who to call if you find that the building has shifted and your office is in a different place,False
"@danpaquette @piggylou73 @LeonydusJohnson ""You're right, it is too bad that so few people believe in freedom."" 
NOPE. It's great that there are only a few like you who want to disregard the laws that every nation regarding their borders.",False
Dedicated to you who gave your heart as home when we were found lost. Thank you 💜💜,False
"""I respectfully do not care""
Say this to anyone who pass unfair judgement on something you strongly believe in or something that makes you who you are. People will inevitably judge you at some point and that's Okay.",False
"✨ New Year's Kiss

I'm preparing my best last year kiss and first of the next year kxjlvli 😘💕
And you, who will you kiss at midnight?

➡️ https://t.co/z9aGgSQH7l https://t.co/uZ2RUDeVC6",False
"""When someone shows you who they are, believe them the first time"" - Maya Angelou

https://t.co/Lo8vHzw9Ui #ClimateCrisis #decarbonise",False
"You, who's staring at me blankly in the mirror is not me",False
"✨ New Year's Kiss

I'm preparing my best last year kiss and first of the next year Manu_2723 😘💕
And you, who will you kiss at midnight?

➡️ https://t.co/5BF5a5Ivo4 https://t.co/y9ccwoU7Qw",False
"✨ New Year's Kiss

I'm preparing my best last year kiss and first of the next year lixiibf 😘💕
And you, who will you kiss at midnight?

➡️ https://t.co/Dm80oSzOZK https://t.co/y0shqfdMeF",False
@techgirl1908 Wow! There are peeps who look up to you who would have loved to find out more. The idea that their genuine questions could be “lazy” is quite possibly a sad commentary. #BlackLivesMatter,False
"✨ New Year's Kiss

I'm preparing my best last year kiss and first of the next year quanthyfoolish 😘💕
And you, who will you kiss at midnight?

➡️ https://t.co/ZWDNE6CI9p https://t.co/01zw29iuDj",False
"✨ New Year's Kiss

I'm preparing my best last year kiss and first of the next year zoz_kai 😘💕
And you, who will you kiss at midnight?

➡️ https://t.co/PZLwK3ELVp https://t.co/e9NjWJJbCG",False
"✨ New Year's Kiss

I'm preparing my best last year kiss and first of the next year sluttyneko72 😘💕
And you, who will you kiss at midnight?

➡️ https://t.co/aoxxvjIvCl https://t.co/Z1VDfU5ouy",False
"✨ Stolen Kiss

bitchy_houndz would kiss you around the corner... 😏
And you, who would do it?

➡️ https://t.co/vuVEMvOFXf https://t.co/bHYSg7w8Ej",False
"and it's only you who can turn my wooden heart
https://t.co/8MbKeH6ujS",False
"@MattJ_Morrison @SorryAmigos @NFL_DovKleiman Peeps like you who have nothing to offer, just come in, do some emo laugh, and leave... https://t.co/xrPu2HPE6F",False
"✨ New Year's Kiss

I'm preparing my best last year kiss and first of the next year gullille 😘💕
And you, who will you kiss at midnight?

➡️ https://t.co/M7IPpnX0KD https://t.co/YLe5GWcFUS",False
@MaggieMobrules @duchess_salty Anyone who disputes what you who have said has not been raised correctly.,False
"✨ New Year's Kiss

I'm preparing my best last year kiss and first of the next year zoz_kai 😘💕
And you, who will you kiss at midnight?

➡️ https://t.co/PZLwK3ELVp https://t.co/E0KB80woFs",False
"@nigrugthug @Tzcttwit @BBCNewsnight @RepBrendanBoyle @maitlis @lewis_goodall It's an alliance to deliver submarines in 25 years, which has nothing to do with Brexit...  

With regard to the vaccines - I don't know whether to feel sad for people like you who believe any bs they are fed because they are so gullible - or that you are just wilfully ignorant.. https://t.co/ex2i3bKwUa",False
@mikepompeo It find it very disingenuous of people like you who saw nothing wrong with the Trump administration in the last 4 years but you take issue with Pres Biden on every possible thing. Think Country Not Politics!!!,False
"@LynnSharig8 This is my deepest heartache too. I'm thankful for people like you who understand the value of living the truth, not just spewing it.",False
@VassalloMaison @DejeanEndoMD @catearthjustice @supermormongirl No. I'm not even excusing people like you who have an inflated view of their ability to make moral judgments about others.,False
"@zachkruse2 Also speaks to the benefits of introducing rookies to an otherwise cohesive line. Maximizes potential and shows you who probably isn't going to make it pretty quickly. They've almost never done a full teardown, which is crucial.

This is also why I'm hopeful for Stokes.",False
"✨ Stolen Kiss

19jkoo would kiss you around the corner... 😏
And you, who would do it?

➡️ https://t.co/j8QS3l4atU https://t.co/rSI9bqBGnJ",False
"No hate sadder than that of furious love. I understood that there is no worse enemy than the small brother enemy, I cannot want to kill you who are my own raving twin, the bearer of bitterness.",False
"I just love when someone you've never met, never talked to, tells you who YOU are, from behind a screen... 🤣🤦‍♂️✌",False
@AWojnarowski1 @ESPNCFB @OleMissFB @WVUfootball @ShellStationsUS My assumption seems to match the poll consensus. Maybe it’s you who don’t know much?,False
"@mac_ausalain Thank you. That truly means so much. It is always less difficult going through things when you do not feel so alone. I am so very thankful for others like you, who understand OCD and the pain it can cause. Sharing in and working through these things together is so very important.",True
